id;label;text
402;NEG;Mala calidad, el color negro parece un gris oscuro, el talle no cuerda con la tabla y la calidad de la tela no es buena. Lo devolví.
403;NEG;Se achicó al lavar.
404;POS;Linda tela lindo color.
405;POS;Muy conforme con el producto. La tela super suave. . Yo pedí un l y es un poquito corto teniendo en cuenta que mido 157 cm.
406;NEG;Me quedo como una remera olgada, así que lo achique y quedo como una remera.
407;POS;Me re gusto, la tela suave y hermoso color igual al de la foto.
408;POS;Es súper cómodo y súper suave la tela! hermoso!.
409;POS;Tela suavecita, nuy buenas terminaciones!.
410;POS;Muy lindo. Al principio pensé que era horrible. Pero la use y todo el mundo me dice de donde compraste.
411;POS;Súper cómodo, las mangas parecen incómodas porque son un poquito anchas pero no molestan para nada. Lo pedí en mi talle y me anduvo re bien, aparte la tela es súper cómoda y calentita. Me lo halagaron todo el tiempo así que me parece buena compra jaja.
412;POS;Hermoso y cómodo.
413;POS;Es algo corto pero el talle me quedó bien, es holgado y cómodo, las mangas son fruncidas pero no apretan para nada. La tela es suave y el vestido super posible y canchero, lo recomiendo. Estaría bueno que lo ofrezcan en más colores!.
414;POS;Es bonito. La confeccio muy prolija. Y calentito.
415;POS;Hermosa el vestido, el talle el ideal, todavía no lo lave así que no pude calificar como quedaba al lavarlo.
416;POS;Es lo que esperaba muy bonito.
417;POS;Me pareció excelente.
418;POS;Hermoso vestido/remeron de buena calidad. Recomendado.
419;NEU;Muy lindo. Tela q se transparenta.
420;POS;Hermosa tela y bien gruesa, no se transluce y queda hermoso puesto!.
421;POS;Buena calidad,cómodo y se amolda al cuerpo perfectamente.
422;POS;Es como se ve en la foto, la calidad de la lycra es muy buena, y la verdad es que puesto queda mejor de lo que se ve, me gustó mucho.
423;POS;Bueno , pero en las terminaciones de los borde muy grueso quedaron.
424;POS;Hermosa calidad!! excelente relación precio-calidad.
425;POS;El color es menos brillante que la foto pero se amolda bien al cuerpo.
426;POS;Hermoso como lo pesperaba.
427;POS;Hermoso! solo que me quedó grande la parte superior según lo que dice la tabla, recomiendo elegir un talle menos de lo que recomienda.
428;POS;Hermoso vestido! relción precio/calidad insuperable!.
429;POS;Tal cual la foto calidad excelente y buen calse! queda hermoso!!.
430;POS;Excelente lo q esperaba. Estoy en comprar uno rojo. Me encanto.
431;NEG;No era lo q esperaba costura muy brusca.
432;NEG;Horrible.
433;POS;Bello vestido, lo compré en talle m (tengo 90 de busto y 108 de caderas) y me quedó espectacular.
434;POS;Muy lindo el vestido. Muy buena calidad. Era más de lo que esperaba.
435;POS;Hermoso.
436;POS;Soñado. Más de lo que esperaba
437;POS;Excelente calidad.
438;POS;Muy lindo el color.
439;POS;Es tal cual la foto. Hermoso color ( lo compre azul marino) es divino. El talle bien la tela linda. Compraría más colores.
440;POS;Me enamoré de mi cuando me puse y miré al espejo, me veía sexy sin ser vulgar,el color rosa perfecto, como en un sueño de hada con mi vestido fui la más hermosa del lugar amo mi vestido es la belleza plena lucí mejor que la de la foto porque combinación perfecta,belleza sublime.
441;POS;Hermoso!. Muy buena calidad.
442;POS;Compré el vestido azul marino en talle m. El color y el talle fueron excelentes. En cuanto a la tela, muy linda y suave al tacto. ¡el tajo de la pierna es hasta arriba como en la foto!.
443;POS;Hermosa calidad.
444;POS;Hermoso vestido, como se ve en la publicación.
445;NEG;A mi no me gusto! lo devolví.
446;NEG;Nada que ver el corte de los triángulos del busto, con respecto al de la foto.
447;POS;Es muy muy hermoso! la verdad no tenía tantas expectativas y me sorprendió. Es super lindo, el talle es real y queda divino puesto.
448;POS;Excelente calidad y muy elegante. La tela es súper gruesa, por lo que no se transluce para nada y tiene un calce perfecto. Compren sin miedo?.
449;POS;Hermoso el vestido, la tela esta buena, era como gruesita (yo no se de telas) pero era cómodo, algo caluroso por las mangas pero el resto perfecto de 10.
450;POS;Excelente vestido realmente hermoso ! el talle perfecto, seguire comprando sus productos! 1000 puntos ! gracias !!!.
451;POS;Me quedo lo esperado.
452;POS;Aún no lo lave. Pero el calce y la tela es excelente.
453;POS;Soy 100 de busto cintura 78 cadera 100 talle m me anduvo muy bien. Es una tela muy cómoda muy bien confeccionada no se te levanta el vestido para nada disimula panceta. Divino.
454;POS;Hermoso muy buena calidad la tela.
455;POS;Precioso y hermoso el encaje q tiene puesto
456;POS;Hermoso!!! muy recomendable.
457;POS;Es igual que en la foto.
458;POS;Hermoso, lycra bien gruesa, modela mucho el cuerpo ya que contienen muy bien, queda hermoso puesto, es bastante grande,.
459;POS;Me encanta tanto el diseño, corte y calidad de la tela. Ya compré varios.
460;POS;Me quedo grande de escote de hombros pero bien la tela es linda terminaciones lindas.
461;POS;Está económico y espectacular, linda cofeccion.
462;POS;Precioso muy bueno
463;POS;Es súper lindo, me encantan las mangas sobre todo
464;POS;Excelente.
465;POS;Es excelente l atela solo que encargue chico por como decia elastizada pero te agarra hasta el pasado
466;POS;Hermoso, excelente calidad y color.
467;POS;El talle es correcto tiene muy lindo diseño. Recomiendo usar faja es bien al cuerpo.
468;POS;Muy lindo ,me queda excelente. Pronto lo estrenaré,muy bello vestido.
469;POS;Recomendable.
470;POS;Excelente, talle real.
471;POS;Lo que esperaba. Hermoso.
472;POS;Los mejores vestidos de toda la existencia por fin un vestido que me quede bien!! me voy a comprar todos los colores!! 
473;POS;Ya había leído comentarios que era un vestido de vanguardia, es lindo elastizado, casual y fresco para la noche de primavera. Muy bonito trabajo!.
474;POS;Hermoso.
475;POS;Muy buena calidad , pedí el talle xl pensando que eran de confección chica. Creo que un l me hubiese quedado mejor.
476;POS;Bello vestido y la tela muy linda. Me quedo espectacular. Lo recomiendo queda muy lindo y la tela es gruesa y bella.
477;POS;Hermoso el vestido !! quizás hubiera elegido un tamaño menos para q me quede más apretado , pero calza excelente , es hermoso !!!.
478;POS;Hermoso es mucho más lindo de lo q esperaba
479;POS;Perfecto!.
480;POS;Super recendable !!!! calidad exelente
481;POS;Increíble calidad, es tal cual se ve en la foto. La manga es globo! increíble. Lo volvería a comprar.
482;POS;Es hermoso el vestido, queda muy lindo.
483;POS;Bello vestido y muy elegante !!.
484;POS;Muy buen producto.
485;POS;Linda, viste bien.
486;POS;Hermoso y cómodo.
487;POS;Excelente calida,muy comodo y precio increible!super recomiendo la compra,porque es para cualquier ocasión!.
488;POS;Muy lindo, ideal para el invierno. Precio/ calidad bárbaro.
489;POS;La lycra excelente. Muy bien confeccionado. Totalmente conforme con el producto.
490;POS;Todo como lo esperaba solo. K no lo lavo aún pero todo bien.
491;POS;Hermoso excelente calidad talle real.
492;POS;Es precioso. Muy buena calidad. Gruesa la tela y no se transparenta.
493;POS;Compren sin miedo, es un lindo vestido mejor de lo que se lee en muchos comentarios.
494;POS;Hermoso. Me quedo como esperaba. Exelente calidad.
495;POS;Hermosa calidad la tela es gruesa y no transparenta.
496;POS;Grueso. Muy lindo.
497;POS;Está hermoso,me quedo bien. No cómo esperaba es hermoso el vestido.
498;POS;Excelente calidad,calce perfecto,muy bueno.
499;POS;Mi hija el vestido le quedo hermoso muy buena calidad me encantó.
500;POS;Muy buena calidad y quedó perfecto.
501;POS;Hermoso!no lo use todavia pero es muy linda calidad y buen calce.
502;POS;Muy buena calidad y hermoso vestido.
503;POS;Excelente producto,lo recomiendo.
504;POS;Hermosa la tela el. Tamoño super feliz.
505;NEG;Es básico,medio pelo, no es la gran cosa, la tela es como la de las calzas y la manga es como la de un buso no es como se ve en la foto tampoco el escote es como en la foto vale lo que pagué, para nada, si buscan algo delicado no es x acá.
506;NEG;El vestido es hermoso, la tela es muy gruesa, por ende lo hace muy pesado, y al no tener de donde agarrarlo arriba, se baja, es incomodo.
507;NEG;En ningun lado específica que es lycra de invierno! destiñe un montón.
508;NEG;Imagen engañosa el producto no es nada fino ni elegante parece un vestido de fiesta de disfraces. Horrible.
509;NEG;Hola me quedo muy ajustado de la cadera, pero de arriba medio quese me cae. Es xq soy chiquita de arriba y demasiado caderuda y piernuda.
510;NEG;No es ni parecido. Rl escote es otro ordinario como un bote cascoteado las mangas tampoco. Un desastre nunca lo use.
511;NEU;La confección y el talle me quedo perfecto. No me gusta el género, es áspero, rígido.
512;POS;Precio calidad, muy bien.
513;POS;Hermosas.
514;POS;100 % recomendable.
515;POS;Muy buenas.
516;POS;Es de excelente calidad.
517;NEU;Al aumentar el valor elijo opciones mejores y a mejor precio.
518;POS;Estan piolas, por su precio. Recomiendo.
519;POS;Me gusto.
520;POS;Bueno.
521;POS;Es algo confuso qué lado es el frente pero me di cuenta por a qué nivel quedaba la zona doble. Muy cómoda y suave, deja respirar y es muy agradable.
522;POS;Ok.
523;POS;Buen producto. Aunque la tela es un poco áspera digamos. Pero bien.
524;POS;El producto muy lindo lo compre para mí esposa y le encantó.
525;NEG;Mala calidad.
526;POS;Excelente.
527;NEG;Quiero comprar talle 3-4 y no me permite.
528;POS;Me quedó chico, pero es un producto bueno, tela resistente, más bien gruesa. Con un tramado.
529;POS;Muy linda. Tal cual se ve en las fotos.
530;NEG;El talle 3/4 parece un talle unico chico.
531;NEG;No es buena la calidad. No la recomiendo.
532;POS;buena relación precio calidad. La tela es algo áspera.
533;POS;Linda y cómoda. Es más de otoño- invierno pienso yo.
534;NEG;Muy fina la tela y chico el talle no me gustó mucho.
535;POS;Tal como dice la publicación, se estiran bien y son super cómodas.
536;NEG;No coincide con las medidas de la descripción.
537;POS;Me gusto mucho la calidad del producto.
538;NEU;Es para tallas infantiles.
539;POS;Cumple el propósito.
540;POS;Bien me gustó para lo que la quiero más que bien.
541;POS;Se lo regale a mi sra y le quedo de 10.
542;POS;El producto es tal como se muestra en las fotos. El precio esta muy bien y termina siendo lo que promete.
543;POS;Excelente calidad.
544;POS;Excelente calidad. Lo que esperaba.
545;POS;Excelente calidad. Super comodo. Hay q tomar en cuenta las medidas y todo sale perfecto.
546;POS;Hermoso diseño.
547;POS;Es una bombacha cómoda, de buen algodón, con talles amplios. La recomiendo.
548;POS;Excelente, me encantó y todo estuvo bien.
549;POS;Linda, un poco finita la tela. .
550;POS;Todo bien tal cual la foto !!!.
551;POS;Excelente producto.
552;POS;Perfecto.
553;POS;Super lindas.
554;POS;Lo q esperábamos, todo perfecto! muchas gracias! volveremos a comprar!!!.
555;POS;La usuaria quedó encantada con los estampados. Le alegra usarlas. Gracias!!!.
556;POS;Todo ok.
557;POS;Cómoda como el resto de lencería del estilo, fresca y adaptable. Recomiendo.
558;POS;Me gustó aunque el elástico pica y comprime un poco más de lo que me gustaría. Igual impecable amé mucho.
559;POS;Excelente.
560;POS;Hermosas y cómodas el elástico ancho calza justo y aprieta lo suficiente volvería a comprar.
561;POS;Me encantó mucha comodidad, se adapta a la medida y no da calor ni molestias.
562;POS;Buen producto.
563;POS;Muy buen producto relación precio calidad.
564;NEG;No son como la calidad de mi anterior compra.
565;POS;Muy lindo y es como lo describe tal cual es de primera calidad
566;POS;Muy buen producto. Cumple con su función.
567;NEG;Talles irreales.
568;NEU;No tiene la elasticidad de otras pero si te la comprás en 2 talles más grande es perfecta.
569;NEG;No me quedo y la regale y le quedo bien a mi mama.
570;POS;Muy buena calidad.
571;POS;Les linda la calidad, compre una para probar la lave y no se achicó, ni perdió color.
572;POS;Muy buena calidad de algodón, la compré para mi sobrina y es perfecta.
573;POS;Muy bueno.
574;POS;Excelente, a mí mujer le encantó.
575;POS;Le gustó el regalo.
576;POS;Muy buena calidad!.
577;POS;Muy linda.
578;POS;Estoy muy conforme es lo que esperaba.
579;POS;Muy buena calidad del producto. Excelente textura y calce.
580;POS;Quedó todo bien por suerte, reomedado.
581;POS;Muy linda tanga. Buen calce. Me gustó el diseño.
582;POS;Excelente.
583;POS;Muy buena.
584;NEG;Mala calidad.
585;POS;Precio acorde a la calidad, muy conforme.
586;NEG;El talle 3 es diminuto. Como un talle 1. No responde la la guía de talles.
587;NEU;Lo devolví era muy chico. Aunque el algodón era bueno.
588;POS;Bastante bueno.
589;POS;Buenisima calidad! era lo que esperaba y ademas el precio acorde.
590;POS;Muy comodas, definitivamente recomendables.
591;POS;Tal y como esperaba. Yo soy bastante ancha. Me andan a la perfección. La recomiendo.
592;POS;Muy buena calidad, el producto era lo que esperaba.
593;POS;Son muy lindas y me quedaron como esperaba las vedetinas, cómodas 
594;POS;Linda, barata y fresca. Linda, barata y fresquita.
595;NEU;Comodísimas! pero es como que se van estirando con los lavados.
596;NEG;A mi no me sirve se doblan los bordes y me dá la sensación que se me cae. No me sostiene. Quizás les sirva a las flaquitas.
597;POS;Exelente.
598;POS;Excelente calidad!!! recomendable.
599;POS;Es hermosa, súper delicada.
600;POS;Le quedo re bien, se la volvería a regalar.
601;POS;Excelente, son las mismas que vienen en los conjuntos con corpiño.
602;POS;Muy lindo.
603;POS;Muy linda.
604;POS;Excelente producto.
605;POS;Buen producto.
606;POS;Rapido y confiable! anda muy bien! recomendable!.
607;POS;Bien. Cubre la espectativa.
608;POS;Excelente producto.
609;POS;Muy bueno y hermosa ropa interior.
610;POS;Muy acorde y delicadas.
611;POS;Delicada y sensual. Excelente material y color.
612;POS;Exelente producto muy recomendable.
613;POS;Excelente. Buena relacion precio producto.
614;POS;Hermosa tanga, me quedó perfecta. Muy sexy.
615;POS;Muy bueno y recomendable.
616;NEU;En relación al precio esta bien, recomiendo si lo compran directamente unas puntadas para asegurarla.
