id;label;text
190;POS;Muy cómoda y abrigada. Para lo ligera y fina que es abriga mucho, es muy buena inversión. Y tiene muchos bolsillos para mayor comodidad.
191;POS;Me encanta!!
192;POS;La chaqueta es genial! Muy buena calidad y el precio muy bueno
193;POS;La chaqueta a superado todas las expectativas. Cálida, impermeable, ligera, 100% calidad.
194;POS;Un abrigo deportivo genial. Muy calentito y a la vez elegante y comodo
195;POS;Talla adecuada y chaqueta que sirve para todo y sienta muy bien
196;POS;Cogí una buena oferta. Calidad como esperaba. Talla correcta.
197;POS;Lo que buscaba, perfecto.
198;POS;Es muy bonita y para este frío es perfecta
199;POS;Es una chaqueta genial para senderismo, tanto si hace viento, frío o llueve. Lo único que no lleva capucha
200;POS;Perfecta en calidad y la talla se ajusta a lo requerido
201;POS;Acabado excelente al mismo tiempo que de ser una prenda muy práctica.
202;POS;Bonito y de buena calidad.Sienta muy bien.Para el frio y la lluvia ideal
203;POS;Excelente calidad y precio! Llego a tiempo y sin demoras! Gracias!
204;POS;Perfecta a un precio increible
205;POS;El precio. Muy practica
206;POS;Perfecto
207;POS;Muy buena
208;POS;Todo perfecto
209;NEU;La calidad del producto.
210;POS;excelente producto
211;POS;Bruuuuuutal
212;NEU;Todo
213;POS;muy buen chaquetón y a un precio inmejorable, la talla como de cualquier chaquetón.
214;POS;Es una maravilla cómoda fina y abriga 3 en unos para la moto para pasear y para todo !
215;POS;La prenda es perfecta. Ha llegado perfectamente doblada, envuelta en papel de seda, plástico y en un sobre gigante de Amazon. Decir que ha llegado un día más tarde pese a ser Prime. Mido 1,50m y peso 54k y la M me está perfecta. Está muy bien confeccionada y acabada. Lleva forro polar por dentro. Me la compró mi marido ( siempre la quise) rebajada a 95,95€ para tenerla para el invierno. Más adelante editaré para reseñar qué tal aísla el frío y la lluvia.
216;POS;Es preciosa y ligera al tiempo q caliente y espero que sea de verdad impermeable para salir con el barco y no mojarme lo q es la calidad del acabado y material es muy buena y por cierto la talla yo me quede una más (L )por los comentarios y es cierto q el tallaje es pequeño
217;POS;Tengo la misma chaqueta para Hombre y la compré para mi pareja. Es original y en perfectas condiciones. HH es una marca que siempre cumple. Perfecto para cortavientos e impermeabilidad. No para frio extremo.
218;POS;Me encanta, queda perfecta, es un poco más fuerte que un cortavientos
219;NEG;es fina y tejida elástico lo devolví por que quería algo mas elegante
220;POS;Es como se ve en la foto. Queda un poco holgada, pedí la S y mido 165 cm, peso 60 kg y uso una 95 C de sujetador. Es elástica.
221;POS;Me ha gustado por qué es igual que en la foto. Quizás algo caro, pero es lo que necesitaba y fue muy rápido el envío y la entrega.
222;POS;calidad- precio sorprende para bien, sin sorpresas y muy ponible.
223;NEG;Es como en la foto pero la parte de arriba es muy floja y se agranda. Quizá el precio es elevado para el producto
224;POS;Queda bonita con vestidos de tirantes, ideal para el verano yo ja utilizo por la noche en vez del chal, voy más cómoda.
225;POS;Muy bien para verano
226;POS;No me gusta el precio, me sienta bien sobre un vestido sin mangas
227;POS;El bolero está muy bien hecho, lo he comprado en blanco, negro, marrón (no es un marrón oscuro, tira un poco a color caldera) y albaricoque (que para mi es color crudo). Hay que tener cuidado al escoger el color, los colores que llevan un 1 con el color son los que son de tul, los otros son de otro tejido que no me gusta mucho. Estoy encantada con mis boleros! Van fenomenal con vestidos de tirantes y tops sin mangas, con vaqueros etc. Los recomiendo 100%!
228;POS;Para tenerlo a mano en cualquier momento
229;NEG;El tejido no me ha gustado mucho
230;POS;El color, la textura y la caída
231;POS;Excelente. Tengo dos
232;POS;Ligero, perfecto para el verano, perfecto para mí vestido sin mangas. Más beis que albaricoque.
233;POS;Es muy bonito,buena calidad,para las noches de verano cuando refresca viene muy bien,lo recomiendo
234;POS;Regalo perfecto. Mi cuñada usa talla da y con la talla S que compré, quedó encantada
235;POS;Perfecto para tapar brazos si hace algo de fresco,talla XXL para 85 kg de peso, valdría 78 a 85 , tejido fresco y muy bonito,he repetido en dos colores más
236;NEG;Por ser Benneton me esperaba a más calidad
237;POS;¡Recomiendo encarecidamente la sudadera Jack & Jones! Es una prenda indispensable cuando el frío comienza a apretar. No solo te mantiene abrigado, sino que también te permite lucir con estilo.
238;POS;La sudadera combina perfectamente tanto para ir a la oficina como para salir en modo casual. Es increíblemente versátil y fácil de mezclar con otras prendas, lo cual es una gran ventaja. Puedes combinarla con vaqueros, pantalones chinos o incluso una falda y seguir luciendo genial (es broma).
239;POS;El precio de esta sudadera es excepcional en comparación con otras marcas de calidad similar. Obtienes una gran relación calidad-precio, lo cual es muy importante. Además, la calidad de la sudadera es bastante buena. El tejido es suave y cómodo al tacto, y los acabados están bien hechos. No he experimentado ningún problema con la durabilidad hasta ahora.
240;POS;Si estás buscando una sudadera que te mantenga abrigado durante los días fríos y que también te haga lucir bien, la sudadera Jack & Jones es la elección perfecta. ¡No te arrepentirás de tener esta prenda en tu armario!
241;NEG;Muy mala calidad, encogió en el primer lavado lo e tirado , y las mangas muy bien de cintura también pero muy corto a la altura del cinturón
242;NEU;El suéter es bonito y la calidad aceptable, pero aunque en la foto aparece como que ajusta al cuerpo no es así, compré la talla M y hace unas bolsas laterales en la cintura que no quedan bien si eres normal o tirando a delgado. Lo devolví.
243;POS;Bonito y Barato
244;POS;Muy cómodo y calidad a la vista. Lo volvería a comprar.
245;POS;Todo
246;POS;Tacto suave y queda muy bien. El diseño es ideal.
247;POS;Muy bonita.
248;POS;No me ha defraudado para nada, se le ve de buena calidad, un jersey suave para entre tiempo. Me pedí una L pues mido 1,78 con peso de 80kgs y cuerpo de gym. Muy bien de largo tanto de cuerpo como de mangas. Me compraré más
249;NEU;Ah si tienes barriga mejor no
250;POS;Al final me haré el armario de toda esta marca, son una pasada. Este sueter queda super bien, es muy comodo, no pica, se nota los materiales de muy buena calidad, suave al tacto. En fin, que voy a llenar el armario de esta marca :D
251;POS;Buena calidad y bonito aspecto. Peso 72 kg y mido 1,72 M. La talla S queda ceñida y perfecta.
252;POS;He comprado otros jerseysde está marca, es de buena calidad talla, pues mido 178y peso 85kg si te gusta marcar con mi físico la M, sino la L que queda quizás mejor n
253;POS;Se lo regale a mi hijo por navidad y esta re contento ,buena calidad precio ,siempre compro en esta pagina o yo o mi marido ,ropa muy estilosa
254;POS;El producto está muy buen, pero quizás el precio un pelin caro, tendría que estar un poco más bajo. Hay productos de más calidad y al mismo precio
255;POS;En camisetas LN uso la talla L en jerseys XL y queda ajustada como un guante sin estar super apretada por lo menos en mi caso. Por supuesto hay que estar un poquito tonificado si no es asi no lo aconsejo
256;POS;Son suaves al tacto
257;POS;Yo suelo llevar L, pero en esta prenda queda mejor XL
258;POS;Todo bien buena calidad una talla menos para que se quede ajustada al cuerpo
259;POS;Me gusto todo
260;POS;A ver, queda justo como en la foto, es muy entallado, se ven las abdominales, pecho todo exactamente como en la foto. Elástico pero poco, si no te gusta que quede como si fuera parte de ti o no tienes un buen no lo compres.
261;POS;Este jersey va muy bien aunque un poco corto de mangas, mido 1,80 por 74kg y tomé una talla S, esta un poco justa de mangas, aconsejaria tomar la M en mi caso. Lo demas perfecto, como siempre con esta marca me gusta mucho
262;POS;Tejido bonito y talla perfecta.
263;POS;Todo como esperaba..buena marca de ropa
264;POS;En principio Buen producto, yo mido 1.78 y peso 83 kg, cogi la talla M y la verdad bien es bonito y se queda pegadito al cuerpo, quizas por ponerle algun pero, si es por el grosor de los materiales un jersey de invierno, el cuello lo sigue teniendo un poco ancho, no mucho ehhhh... pero ancho.
265;POS;Llego en la fecha indicada
266;POS;Muy muy ceñida, ideal para llevarla sola. El acabado creo que se puede mejorar. No es un jersey que tape mucho, es finito.
267;POS;El jersey esta bien. Pensé que era algo más fino, pero la tela es algo gruesa, aun así me queda bien y me gusta. Peso 96 kilos, y mido 1,86. Coji XL porque estoy por encima de mi peso y me disimula la barriga si estuviese delgado hubiese comprado un L.
268;POS;Está bien muy buena calidad aunque se ve delicado
269;POS;Es una camiseta de manga larga ideal para salir de noche en esta época de entretiempo todavía. El color es muy bonito y la textura suave y agradable al tacto. Es lo que esperaba.
270;POS;He pedido una talla menos. Es precioso, pero me queda grande. Normalmente uso una m.
271;POS;Me gusta mucho queda muy bien
272;NEU;A primera vista se vé de bastante buena calidad. Una vez puesto hay que ajustarlo ya que al estar bastante ceñido al cuerpo las costura se desplazan y hay que ponerlo correctamente todo en su sitio. Esta valoración ha sido solo probandome el producto dos minutos... tendría que llevarlo un dia entero para hacer una mejor valoración del producto. Lo que sí que me he dado cuenta es que los puños se han agrandado un poco después de una puesta, pero imagino que es por esta clase de tejido. El precio no es barato del todo viniendo de donde viene... en rebajas se puede encontrar algo similar de primeras marcas al mismo precio.
273;NEU;Lo compré para mi marido que mide 185 y pesa 84 kg, que está musculado pero no en plan demasiado hinchado. Cogí XL y le queda corto de brazos y de cintura, de ancho perfecto. Lo compré basándome en las reseñas que la mayoría dicen que la talla es la habitual, pero no es para nada así, él normalmente usa L en la mayoría de marcas, o XL cuando la ropa da poca talla. Eso sí, es precioso y suave, una pena no poder quedárselo.
274;NEU;Cogí la talla L y parece una S...mi talla en la mayoría de los casos es la M...177cm y 79 kg
275;POS;Suéter de buena calidad, bonito diseño y cómodo, lo único las mangas cortas.
276;NEU;Siempre uso la L, pero este es corto de mangas y algo estrecho.
277;NEU;La talla es mas grande que lo que dice bonito jersey pero no es ajustable una talla menos de la q uses.
278;NEG;Empaquetado simplón. Ninguna etiqueta que indique información sobre el producto: composición, cuidado, origen.... NADA. En europa está prohibida la venda de artículos sin etiquetado. NADA RECOMENDABLE E INCLUSO PUEDE SER PELIGROSO por alergias o problemas.con el lavado
279;NEG;Nada parecido a la foto, dudo llegue a usar la prenda
280;NEG;Muy pequeño. Sin embargo una cazadora de la misma marca la medida exacta
281;NEG;El jersey con peor calidad que he visto en mi vida
282;NEU;El jersey no está mal. Lo cierto es que cuenta con una buena confección y no presenta desperfectos. Pero, cuando lo ves en persona, no es tan bonito como en las fotos.
283;NEU;El diseño es bonito, con un patrón abstractos de color negro y anaranjado. Pero el corte es bastante extraño. Queda demasiado ajustado y no favorece.
284;NEU;La tela, a pesar de ser buena y aparentemente duradera, es demasiado fina para el invierno y demasiado gorda para entretiempo.
285;NEG;En mi caso no me ha gustado mucho. Me lo quedé, pero me lo he puesto un par de veces y me arrepiento de no haberlo devuelto cuando estaba a tiempo de hacerlo.
286;POS;Utilizo en pocas ocasiones, pero estoy contento con el producto.
287;NEG;El producto no me sirvió y lo tuve que devolver.
288;NEG;Buscaba un jersey granate para el uniforme de mi hijo, pero el color del jersey era mucho más claro que el que se ve en la foto y no me servía. No se si la foto se tomo en un lugar muy oscuro, pero engaña mucho.
289;NEG;Los hombros no están en su sitio. El pico se sube y la parte de atrás se baja. Al principio pensé que valdría. Pero al día siguiente ya estaba arrepentido. Muy mal producto. Y en cima me parece hasta caro.
